#Tmax,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-01T00:00:00Z,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-01T00:00:00Z,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-01T00:00:00Z,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-01T00:00:00Z,26.75,26.75,26.75,26.75,26.75,26.75,26.75,26.75,26.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01T00:00:00Z,27.38,27.38,27.38,27.38,27.38,27.38,27.38,27.38,27.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-01T00:00:00Z,31.26,31.26,31.26,31.26,31.26,31.26,31.26,31.26,31.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-01T00:00:00Z,31.47,31.47,31.47,31.47,31.47,31.47,31.47,31.47,31.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-01T00:00:00Z,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-01T00:00:00Z,31.78,31.78,31.78,31.78,31.78,31.78,31.78,31.78,31.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-01T00:00:00Z,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-01T00:00:00Z,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-01T00:00:00Z,21.07,21.07,21.07,21.07,21.07,21.07,21.07,21.07,21.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-01T00:00:00Z,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01T00:00:00Z,20.95,20.95,20.95,20.95,20.95,20.95,20.95,20.95,20.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-01T00:00:00Z,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01T00:00:00Z,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01T00:00:00Z,25.96,25.96,25.96,25.96,25.96,25.96,25.96,25.96,25.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01T00:00:00Z,28.97,28.97,28.97,28.97,28.97,28.97,28.97,28.97,28.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-01T00:00:00Z,32.42,32.42,32.42,32.42,32.42,32.42,32.42,32.42,32.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01T00:00:00Z,31.86,31.86,31.86,31.86,31.86,31.86,31.86,31.86,31.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-01T00:00:00Z,32.96,32.96,32.96,32.96,32.96,32.96,32.96,32.96,32.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-01T00:00:00Z,31.28,31.28,31.28,31.28,31.28,31.28,31.28,31.28,31.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01T00:00:00Z,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-01T00:00:00Z,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-01T00:00:00Z,19.85,19.85,19.85,19.85,19.85,19.85,19.85,19.85,19.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-01T00:00:00Z,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01T00:00:00Z,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,19.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01T00:00:00Z,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-01T00:00:00Z,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01T00:00:00Z,29.89,29.89,29.89,29.89,29.89,29.89,29.89,29.89,29.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01T00:00:00Z,32.69,32.69,32.69,32.69,32.69,32.69,32.69,32.69,32.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01T00:00:00Z,32.93,32.93,32.93,32.93,32.93,32.93,32.93,32.93,32.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-01T00:00:00Z,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,34.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01T00:00:00Z,30.71,30.71,30.71,30.71,30.71,30.71,30.71,30.71,30.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-01T00:00:00Z,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-01T00:00:00Z,19.34,19.34,19.34,19.34,19.34,19.34,19.34,19.34,19.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-01T00:00:00Z,18.71,18.71,18.71,18.71,18.71,18.71,18.71,18.71,18.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01T00:00:00Z,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01T00:00:00Z,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01T00:00:00Z,23.7,23.7,23.7,23.7,23.7,23.7,23.7,23.7,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01T00:00:00Z,26.16,26.16,26.16,26.16,26.16,26.16,26.16,26.16,26.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01T00:00:00Z,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,31.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01T00:00:00Z,33.07,33.07,33.07,33.07,33.07,33.07,33.07,33.07,33.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01T00:00:00Z,34.68,34.68,34.68,34.68,34.68,34.68,34.68,34.68,34.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-01T00:00:00Z,33.44,33.44,33.44,33.44,33.44,33.44,33.44,33.44,33.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01T00:00:00Z,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-01T00:00:00Z,26.99,26.99,26.99,26.99,26.99,26.99,26.99,26.99,26.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-01T00:00:00Z,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-01T00:00:00Z,21.57,21.57,21.57,21.57,21.57,21.57,21.57,21.57,21.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Tmin,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9
TIMESTEP,TMIN_C,TMIN_C,TMIN_C,TMIN_C,TMIN_C,TMIN_C,TMIN_C,TMIN_C,TMIN_C,VAR,VAR,VAR,VAR,VAR,VAR,VAR,VAR,VAR,STDEV,STDEV,STDEV,STDEV,STDEV,STDEV,STDEV,STDEV,STDEV
2000-01-01T00:00:00Z,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-01T00:00:00Z,4.28,4.28,4.28,4.28,4.28,4.28,4.28,4.28,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-01T00:00:00Z,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-04-01T00:00:00Z,9.69,9.69,9.69,9.69,9.69,9.69,9.69,9.69,9.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-05-01T00:00:00Z,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,17.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-06-01T00:00:00Z,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-07-01T00:00:00Z,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-08-01T00:00:00Z,21.03,21.03,21.03,21.03,21.03,21.03,21.03,21.03,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-01T00:00:00Z,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-01T00:00:00Z,10.74,10.74,10.74,10.74,10.74,10.74,10.74,10.74,10.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-01T00:00:00Z,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-01T00:00:00Z,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-01-01T00:00:00Z,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-02-01T00:00:00Z,8.14,8.14,8.14,8.14,8.14,8.14,8.14,8.14,8.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-03-01T00:00:00Z,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-04-01T00:00:00Z,12.38,12.38,12.38,12.38,12.38,12.38,12.38,12.38,12.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-05-01T00:00:00Z,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-06-01T00:00:00Z,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-07-01T00:00:00Z,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-08-01T00:00:00Z,21.11,21.11,21.11,21.11,21.11,21.11,21.11,21.11,21.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-09-01T00:00:00Z,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-10-01T00:00:00Z,10.31,10.31,10.31,10.31,10.31,10.31,10.31,10.31,10.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-11-01T00:00:00Z,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-12-01T00:00:00Z,6.22,6.22,6.22,6.22,6.22,6.22,6.22,6.22,6.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-01-01T00:00:00Z,4.23,4.23,4.23,4.23,4.23,4.23,4.23,4.23,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-02-01T00:00:00Z,2.63,2.63,2.63,2.63,2.63,2.63,2.63,2.63,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-03-01T00:00:00Z,7.44,7.44,7.44,7.44,7.44,7.44,7.44,7.44,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-04-01T00:00:00Z,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-05-01T00:00:00Z,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,16.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-06-01T00:00:00Z,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-07-01T00:00:00Z,21.77,21.77,21.77,21.77,21.77,21.77,21.77,21.77,21.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-08-01T00:00:00Z,21.18,21.18,21.18,21.18,21.18,21.18,21.18,21.18,21.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-09-01T00:00:00Z,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-10-01T00:00:00Z,17.22,17.22,17.22,17.22,17.22,17.22,17.22,17.22,17.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-11-01T00:00:00Z,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-12-01T00:00:00Z,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-01-01T00:00:00Z,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-02-01T00:00:00Z,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-03-01T00:00:00Z,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-04-01T00:00:00Z,12.42,12.42,12.42,12.42,12.42,12.42,12.42,12.42,12.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-05-01T00:00:00Z,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-06-01T00:00:00Z,20.77,20.77,20.77,20.77,20.77,20.77,20.77,20.77,20.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-07-01T00:00:00Z,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-08-01T00:00:00Z,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,21.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-09-01T00:00:00Z,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-10-01T00:00:00Z,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-11-01T00:00:00Z,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-12-01T00:00:00Z,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-01-01T00:00:00Z,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-02-01T00:00:00Z,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-03-01T00:00:00Z,8.41,8.41,8.41,8.41,8.41,8.41,8.41,8.41,8.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-04-01T00:00:00Z,9.29,9.29,9.29,9.29,9.29,9.29,9.29,9.29,9.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-05-01T00:00:00Z,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-06-01T00:00:00Z,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-07-01T00:00:00Z,21.41,21.41,21.41,21.41,21.41,21.41,21.41,21.41,21.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-08-01T00:00:00Z,21.13,21.13,21.13,21.13,21.13,21.13,21.13,21.13,21.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-09-01T00:00:00Z,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-10-01T00:00:00Z,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,15.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-11-01T00:00:00Z,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-12-01T00:00:00Z,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-01T00:00:00Z,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-01T00:00:00Z,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-03-01T00:00:00Z,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-04-01T00:00:00Z,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-05-01T00:00:00Z,15.41,15.41,15.41,15.41,15.41,15.41,15.41,15.41,15.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-06-01T00:00:00Z,20.92,20.92,20.92,20.92,20.92,20.92,20.92,20.92,20.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-07-01T00:00:00Z,22.74,22.74,22.74,22.74,22.74,22.74,22.74,22.74,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-08-01T00:00:00Z,22.59,22.59,22.59,22.59,22.59,22.59,22.59,22.59,22.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-01T00:00:00Z,19.81,19.81,19.81,19.81,19.81,19.81,19.81,19.81,19.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-01T00:00:00Z,12.88,12.88,12.88,12.88,12.88,12.88,12.88,12.88,12.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-11-01T00:00:00Z,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-01T00:00:00Z,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-01-01T00:00:00Z,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-01T00:00:00Z,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01T00:00:00Z,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-01T00:00:00Z,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-01T00:00:00Z,16.38,16.38,16.38,16.38,16.38,16.38,16.38,16.38,16.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-06-01T00:00:00Z,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-01T00:00:00Z,21.28,21.28,21.28,21.28,21.28,21.28,21.28,21.28,21.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-01T00:00:00Z,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-01T00:00:00Z,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-01T00:00:00Z,11.37,11.37,11.37,11.37,11.37,11.37,11.37,11.37,11.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-01T00:00:00Z,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-01T00:00:00Z,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-01T00:00:00Z,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-01T00:00:00Z,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-01T00:00:00Z,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-01T00:00:00Z,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-05-01T00:00:00Z,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-06-01T00:00:00Z,19.85,19.85,19.85,19.85,19.85,19.85,19.85,19.85,19.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-01T00:00:00Z,21.67,21.67,21.67,21.67,21.67,21.67,21.67,21.67,21.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-01T00:00:00Z,23.03,23.03,23.03,23.03,23.03,23.03,23.03,23.03,23.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-01T00:00:00Z,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-10-01T00:00:00Z,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-11-01T00:00:00Z,6.11,6.11,6.11,6.11,6.11,6.11,6.11,6.11,6.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-01T00:00:00Z,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-01T00:00:00Z,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
