#Tmax,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-01T00:00:00Z,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-01T00:00:00Z,6.85,6.85,6.85,6.85,6.85,6.85,6.85,6.85,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-01T00:00:00Z,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-01T00:00:00Z,16.98,16.98,16.98,16.98,16.98,16.98,16.98,16.98,16.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-01T00:00:00Z,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-01T00:00:00Z,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-01T00:00:00Z,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-01T00:00:00Z,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,19.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-10-01T00:00:00Z,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-11-01T00:00:00Z,5.34,5.34,5.34,5.34,5.34,5.34,5.34,5.34,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-12-01T00:00:00Z,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-01-01T00:00:00Z,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-02-01T00:00:00Z,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-01T00:00:00Z,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-01T00:00:00Z,11.86,11.86,11.86,11.86,11.86,11.86,11.86,11.86,11.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-01T00:00:00Z,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-01T00:00:00Z,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-01T00:00:00Z,20.91,20.91,20.91,20.91,20.91,20.91,20.91,20.91,20.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-01T00:00:00Z,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-01T00:00:00Z,20.23,20.23,20.23,20.23,20.23,20.23,20.23,20.23,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-01T00:00:00Z,15.2,15.2,15.2,15.2,15.2,15.2,15.2,15.2,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-01T00:00:00Z,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-01T00:00:00Z,4.66,4.66,4.66,4.66,4.66,4.66,4.66,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-01T00:00:00Z,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-01T00:00:00Z,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01T00:00:00Z,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01T00:00:00Z,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-01T00:00:00Z,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-01T00:00:00Z,22.03,22.03,22.03,22.03,22.03,22.03,22.03,22.03,22.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01T00:00:00Z,23.04,23.04,23.04,23.04,23.04,23.04,23.04,23.04,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-01T00:00:00Z,24.04,24.04,24.04,24.04,24.04,24.04,24.04,24.04,24.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-01T00:00:00Z,18.97,18.97,18.97,18.97,18.97,18.97,18.97,18.97,18.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01T00:00:00Z,11.19,11.19,11.19,11.19,11.19,11.19,11.19,11.19,11.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01T00:00:00Z,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01T00:00:00Z,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01T00:00:00Z,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-01T00:00:00Z,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-01T00:00:00Z,9.37,9.37,9.37,9.37,9.37,9.37,9.37,9.37,9.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-01T00:00:00Z,12.08,12.08,12.08,12.08,12.08,12.08,12.08,12.08,12.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-01T00:00:00Z,14.76,14.76,14.76,14.76,14.76,14.76,14.76,14.76,14.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-01T00:00:00Z,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01T00:00:00Z,22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-01T00:00:00Z,21.62,21.62,21.62,21.62,21.62,21.62,21.62,21.62,21.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01T00:00:00Z,17.57,17.57,17.57,17.57,17.57,17.57,17.57,17.57,17.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01T00:00:00Z,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-01T00:00:00Z,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-01T00:00:00Z,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-01T00:00:00Z,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-01T00:00:00Z,7.64,7.64,7.64,7.64,7.64,7.64,7.64,7.64,7.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-01T00:00:00Z,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01T00:00:00Z,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,12.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-01T00:00:00Z,17.48,17.48,17.48,17.48,17.48,17.48,17.48,17.48,17.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-01T00:00:00Z,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-01T00:00:00Z,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,22.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-01T00:00:00Z,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-01T00:00:00Z,18.71,18.71,18.71,18.71,18.71,18.71,18.71,18.71,18.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-01T00:00:00Z,13.08,13.08,13.08,13.08,13.08,13.08,13.08,13.08,13.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-01T00:00:00Z,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-01T00:00:00Z,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01T00:00:00Z,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-01T00:00:00Z,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01T00:00:00Z,5.27,5.27,5.27,5.27,5.27,5.27,5.27,5.27,5.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01T00:00:00Z,11.83,11.83,11.83,11.83,11.83,11.83,11.83,11.83,11.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01T00:00:00Z,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-01T00:00:00Z,21.19,21.19,21.19,21.19,21.19,21.19,21.19,21.19,21.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01T00:00:00Z,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-01T00:00:00Z,21.74,21.74,21.74,21.74,21.74,21.74,21.74,21.74,21.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-01T00:00:00Z,19.81,19.81,19.81,19.81,19.81,19.81,19.81,19.81,19.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01T00:00:00Z,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-01T00:00:00Z,7.47,7.47,7.47,7.47,7.47,7.47,7.47,7.47,7.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-01T00:00:00Z,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-01T00:00:00Z,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01T00:00:00Z,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01T00:00:00Z,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-01T00:00:00Z,12.37,12.37,12.37,12.37,12.37,12.37,12.37,12.37,12.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01T00:00:00Z,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,15.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01T00:00:00Z,19.86,19.86,19.86,19.86,19.86,19.86,19.86,19.86,19.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01T00:00:00Z,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-01T00:00:00Z,20.13,20.13,20.13,20.13,20.13,20.13,20.13,20.13,20.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01T00:00:00Z,18.81,18.81,18.81,18.81,18.81,18.81,18.81,18.81,18.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-01T00:00:00Z,11.26,11.26,11.26,11.26,11.26,11.26,11.26,11.26,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-01T00:00:00Z,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-01T00:00:00Z,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01T00:00:00Z,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01T00:00:00Z,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01T00:00:00Z,9.81,9.81,9.81,9.81,9.81,9.81,9.81,9.81,9.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01T00:00:00Z,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,14.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01T00:00:00Z,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01T00:00:00Z,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01T00:00:00Z,20.04,20.04,20.04,20.04,20.04,20.04,20.04,20.04,20.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-01T00:00:00Z,21.42,21.42,21.42,21.42,21.42,21.42,21.42,21.42,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01T00:00:00Z,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-01T00:00:00Z,13.48,13.48,13.48,13.48,13.48,13.48,13.48,13.48,13.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-01T00:00:00Z,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-01T00:00:00Z,9.06,9.06,9.06,9.06,9.06,9.06,9.06,9.06,9.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#precip,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9
TIMESTEP,PRCP_MM,PRCP_MM,PRCP_MM,PRCP_MM,PRCP_MM,PRCP_MM,PRCP_MM,PRCP_MM,PRCP_MM,VAR,VAR,VAR,VAR,VAR,VAR,VAR,VAR,VAR,STDEV,STDEV,STDEV,STDEV,STDEV,STDEV,STDEV,STDEV,STDEV
2000-01-01T00:00:00Z,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-02-01T00:00:00Z,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,71.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-03-01T00:00:00Z,98.81,98.81,98.81,98.81,98.81,98.81,98.81,98.81,98.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-04-01T00:00:00Z,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-05-01T00:00:00Z,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-06-01T00:00:00Z,112.78,112.78,112.78,112.78,112.78,112.78,112.78,112.78,112.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-07-01T00:00:00Z,225.3,225.3,225.3,225.3,225.3,225.3,225.3,225.3,225.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-08-01T00:00:00Z,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-01T00:00:00Z,268.48,268.48,268.48,268.48,268.48,268.48,268.48,268.48,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-10-01T00:00:00Z,36.32,36.32,36.32,36.32,36.32,36.32,36.32,36.32,36.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-11-01T00:00:00Z,163.07,163.07,163.07,163.07,163.07,163.07,163.07,163.07,163.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-12-01T00:00:00Z,91.44,91.44,91.44,91.44,91.44,91.44,91.44,91.44,91.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-01-01T00:00:00Z,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-02-01T00:00:00Z,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-03-01T00:00:00Z,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,352.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-04-01T00:00:00Z,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-05-01T00:00:00Z,51.31,51.31,51.31,51.31,51.31,51.31,51.31,51.31,51.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-06-01T00:00:00Z,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-07-01T00:00:00Z,68.07,68.07,68.07,68.07,68.07,68.07,68.07,68.07,68.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-08-01T00:00:00Z,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,54.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-09-01T00:00:00Z,181.61,181.61,181.61,181.61,181.61,181.61,181.61,181.61,181.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-10-01T00:00:00Z,27.69,27.69,27.69,27.69,27.69,27.69,27.69,27.69,27.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-11-01T00:00:00Z,74.42,74.42,74.42,74.42,74.42,74.42,74.42,74.42,74.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-12-01T00:00:00Z,26.16,26.16,26.16,26.16,26.16,26.16,26.16,26.16,26.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-01-01T00:00:00Z,87.88,87.88,87.88,87.88,87.88,87.88,87.88,87.88,87.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-02-01T00:00:00Z,52.32,52.32,52.32,52.32,52.32,52.32,52.32,52.32,52.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-03-01T00:00:00Z,224.28,224.28,224.28,224.28,224.28,224.28,224.28,224.28,224.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-04-01T00:00:00Z,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-05-01T00:00:00Z,37.34,37.34,37.34,37.34,37.34,37.34,37.34,37.34,37.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-06-01T00:00:00Z,96.77,96.77,96.77,96.77,96.77,96.77,96.77,96.77,96.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-07-01T00:00:00Z,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-08-01T00:00:00Z,123.7,123.7,123.7,123.7,123.7,123.7,123.7,123.7,123.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-09-01T00:00:00Z,200.91,200.91,200.91,200.91,200.91,200.91,200.91,200.91,200.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-10-01T00:00:00Z,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-11-01T00:00:00Z,166.62,166.62,166.62,166.62,166.62,166.62,166.62,166.62,166.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-12-01T00:00:00Z,127.76,127.76,127.76,127.76,127.76,127.76,127.76,127.76,127.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-01-01T00:00:00Z,5.08,5.08,5.08,5.08,5.08,5.08,5.08,5.08,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-02-01T00:00:00Z,128.02,128.02,128.02,128.02,128.02,128.02,128.02,128.02,128.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-03-01T00:00:00Z,200.66,200.66,200.66,200.66,200.66,200.66,200.66,200.66,200.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-04-01T00:00:00Z,151.64,151.64,151.64,151.64,151.64,151.64,151.64,151.64,151.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-05-01T00:00:00Z,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-06-01T00:00:00Z,149.86,149.86,149.86,149.86,149.86,149.86,149.86,149.86,149.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-07-01T00:00:00Z,178.05,178.05,178.05,178.05,178.05,178.05,178.05,178.05,178.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-08-01T00:00:00Z,184.15,184.15,184.15,184.15,184.15,184.15,184.15,184.15,184.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-09-01T00:00:00Z,54.86,54.86,54.86,54.86,54.86,54.86,54.86,54.86,54.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-10-01T00:00:00Z,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,78.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-11-01T00:00:00Z,49.53,49.53,49.53,49.53,49.53,49.53,49.53,49.53,49.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-12-01T00:00:00Z,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-01-01T00:00:00Z,92.71,92.71,92.71,92.71,92.71,92.71,92.71,92.71,92.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
